Id,StageName,Status_Reason__c,RecordType.Name,Final_Record_Type__c,RICE_Supported__c,CreatedDate,CloseDate,Actual_Close_Date__c,Amount,Estimated_Project_Total_Value__c,Booked_Revenue__c,Actual_Project_Total_Value__c,BD_Cluster__c,BD_Division__c,CE_Course_Audience_Type__c,CE_Course_Type__c,AccountId,Customer_Contact__c,Lead_Academic_contact__c,Lead_Faculty__c,Lead_School__c,Lead_Department__c,Supporting_Faculty_1__c,Supporting_Faculty_2__c,OwnerId,Parent_Opportunity__c
0062e000002HGVTAA4,Closed Lost,Customer No Longer Interested,Consultancy (Non-research),Consultancy (Non-research),RIC RE&D and BD&I,2016-07-29T04:02:13.000Z,1/11/19,11/8/16,0,,,,,,,,0012e000003A6EhAAK,,,,,,,,0052e000000VJH8AAO,
0062e000002HGWjAAO,Closed Lost,Other (Lost),Research Contract,Research Contract,RIC RE&D and BD&I,2016-04-05T21:03:01.000Z,1/11/19,17/7/17,0,,,,,,,,0012e000003A6zrAAC,,0032e000002cLFnAAM,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0012e000002Z4xdAAC,,,0052e000000VJGqAAO,
0062e000002HGWkAAO,Closed Lost,Other (Lost),Technology Transfer,Technology Transfer,RIC RE&D and BD&I,2017-01-22T23:21:09.000Z,1/11/19,9/1/18,0,,,,,,,,0012e000003A78dAAC,,0032e000002cLIaAAM,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0012e000002Z4xdAAC,,,0052e000000VJGqAAO,
0062e000002HGWlAAO,Closed Lost,Other (Lost),Research Contract,Research Contract,RIC RE&D and BD&I,2016-12-15T00:23:46.000Z,1/11/19,26/5/17,0,,,,,,,,0012e000003A78dAAC,,0032e000002cIPmAAM,0012e000002ZmnxAAC,0012e000002Zt1PAAS,,,,0052e000000VJGqAAO,
0062e000002HGWmAAO,Closed Lost,Other (Lost),Grants,Grants,RIC RE&D and BD&I,2016-12-21T04:27:50.000Z,1/11/19,3/10/17,0,,,,,,,,0012e000003A6bnAAC,,0032e000002cMPfAAM,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0012e000002YoWTAA0,,,0052e000000VJGqAAO,0062e000002HFaoAAG
0062e000002HGWnAAO,Closed Lost,Other (Lost),Research Contract,Research Contract,RIC RE&D and BD&I,2017-01-04T07:44:12.000Z,1/11/19,3/10/17,0,,,,,,,,0012e000003A6PnAAK,,,0012e000002ZLg7AAG,,,,,0052e000000VJGqAAO,
0062e000002HGWoAAO,Closed Lost,Other (Lost),Research Contract,Research Contract,RIC RE&D and BD&I,2017-08-10T01:27:53.000Z,1/11/19,3/10/17,0,,,,,,,,0012e000003A6P5AAK,,,0012e000002ZLg7AAG,,,,,0052e000000VJGqAAO,
0062e000002HGWpAAO,Closed Lost,Other (Lost),Research Contract,Research Contract,RIC RE&D and BD&I,2016-12-22T00:18:10.000Z,1/11/19,25/5/17,0,,,,,,,,0012e000003A6OGAA0,,,0012e000002ZLg7AAG,,,,,0052e000000VJGqAAO,
0062e000002HGWqAAO,Closed Lost,Customer No Longer Interested,Grants,Grants,RIC-BD&I,2019-07-29T10:04:52.000Z,31/7/20,9/7/20,0,150000,,,RIC-BDI-STEM,MSE,,,0012e000003A79XAAS,,0032e000002cHXRAA2,0012e000002ZLg7AAG,,,,,0052e000000VJGtAAO,0062e000002IGaiAAG
0062e000002HGWrAAO,Closed Lost,Failure to Agree - Price,Research Contract,Research Contract,RIC-BD&I,2019-03-17T20:48:44.000Z,30/6/21,9/7/20,0,,,,RIC-BDI-STEM,MSE,,,0012e000003A6ZjAAK,,0032e000002cLcMAAU,0012e000002ZLg7AAG,0012e000002Z3pPAAS,,,,0052e000000VJGtAAO,
0062e000002HGWsAAO,Closed Lost,Customer Not Responding,Research Contract,Research Contract,RIC-BD&I,2019-09-23T06:05:11.000Z,30/6/21,9/7/20,71630,71630,,,RIC-BDI-STEM,MSE,,,,,0032e000002cFMAAA2,0012e000002ZLg7AAG,0012e000002Z3pPAAS,,,,0052e000000VJGtAAO,
0062e000002HGWtAAO,Closed Lost,Customer No Longer Interested,Research Contract,Research Contract,Not supported,2019-08-20T00:22:10.000Z,1/11/19,23/12/19,0,,,,RIC-BDI-STEM,MSE,,,,,,0012e000002ZLg7AAG,,,,,0052e000000VJGtAAO,
0062e000002HGWuAAO,Closed Lost,Customer No Longer Interested,Research Contract,Research Contract,Not supported,2019-08-20T00:25:52.000Z,1/11/19,20/9/19,0,,,,RIC-BDI-STEM,MSE,,,,,,0012e000002ZLg7AAG,,,,,0052e000000VJGtAAO,
0062e000002HGWvAAO,Closed Lost,Other (Lost),Custom Education (MSPACE Included),Custom Education (MSPACE Included),Not supported,2019-09-02T02:10:50.000Z,31/3/20,18/6/20,0,,,,RIC-BDI-STEM,MSE,,,,,,0012e000002ZLg7AAG,,,,,0052e000000VJGtAAO,
0062e000002HGblAAG,Closed Won,Won,Consultancy (Non-research),Consultancy (Non-research),RIC-BD&I,2019-06-12T04:08:07.000Z,22/8/19,29/7/19,22100,22100,22100,22100,RIC-BDI-HASS,ARTS,,,0012e000003A6QzAAK,,0032e000002cJJtAAM,0012e000002ZNYOAA4,0012e000002YmNRAA0,,,,0052e000000VJB4AAO,
0062e000002HGbmAAG,Closed Won,Won,Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC-BD&I,2018-05-08T13:38:01.000Z,27/11/19,13/3/19,63000,63000,63000,63000,RIC-BDI-HASS,ARTS,,,0012e000003A6qHAAS,,0032e000002emOlAAI,0012e000002ZNYOAA4,0012e000002YmNRAA0,,,,0052e000000VJB4AAO,
0062e000002HGbnAAG,Closed Lost,On Track,Consultancy (Non-research),Consultancy (Non-research),RIC-BD&I,2019-07-30T00:26:16.000Z,13/1/20,13/1/20,37474,37474,,,RIC-BDI-HASS,ARTS,,,0012e000003A6g7AAC,0032e000002cMNxAAM,0032e000002cMNxAAM,0012e000002ZNYOAA4,0012e000002Z3OuAAK,,,,0052e000000VJB4AAO,
0062e000002HGboAAG,Closed Lost,Other (Lost),Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC-BD&I,2017-02-22T01:48:27.000Z,30/9/18,26/2/19,400000,400000,0,0,RIC-BDI-HASS,ARTS,B2B/Custom,Accredited,0012e000003A6GzAAK,,0032e000002cIMrAAM,0012e000002ZNYOAA4,0012e000002Z3OuAAK,,,,0052e000000VJB4AAO,
0062e000002HGbpAAG,Closed Lost,Other (Lost),Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC RE&D and BD&I,2018-03-07T11:38:27.000Z,30/9/18,27/11/18,70000,70000,0,0,RIC-BDI-HASS,ARTS,,,0012e000003A6GzAAK,,0032e000002cIOJAA2,0012e000002ZNYOAA4,0012e000002Z3OuAAK,,,,0052e000000VJB4AAO,0062e000002HGboAAG
0062e000002HGbqAAG,Closed Won,Won,Grants,Grants,RIC-BD&I,2019-05-22T23:52:57.000Z,31/10/19,27/5/19,20000,82485,20000,82485,RIC-BDI-HASS,ARTS,,,0012e000003A6ZwAAK,,0032e000002cIMrAAM,0012e000002ZNYOAA4,0012e000002Z3OuAAK,,,,0052e000000VJB4AAO,
0062e000002HGbrAAG,Closed Lost,Other (Lost),Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC RE&D and BD&I,2018-03-07T11:43:07.000Z,30/3/19,27/11/18,80000,80000,0,0,RIC-BDI-HASS,ARTS,,,0012e000003A6GzAAK,,0032e000002cHt6AAE,0012e000002ZNYOAA4,0012e000002Z3OuAAK,,,,0052e000000VJB4AAO,0062e000002HGboAAG
0062e000002HGbsAAG,Closed Lost,Other (Lost),Research Contract,Research Contract,RIC-BD&I,2018-07-02T02:18:56.000Z,30/7/19,10/5/19,650000,650000,0,0,RIC-BDI-HASS,ARTS,,,0012e000003A6QtAAK,,0032e000002cIMrAAM,0012e000002ZNYOAA4,0012e000002Z3OuAAK,,,,0052e000000VJB4AAO,
0062e000002HGbtAAG,Closed Lost,Other (Lost),Consultancy (Non-research),Consultancy (Non-research),RIC-BD&I,2018-12-05T22:25:31.000Z,30/3/19,27/3/19,32400,32400,0,0,RIC-BDI-HASS,ARTS,,,0012e000003A6RfAAK,,0032e000002cLlPAAU,0012e000002ZNYOAA4,0012e000002YlvyAAC,,,,0052e000000VJB4AAO,0062e000002HGbaAAG
0062e000002HGbuAAG,Closed Lost,Other (Lost),Grants,Grants,RIC RE&D and BD&I,2017-12-18T22:42:58.000Z,29/3/19,3/6/19,2.00E+07,2.00E+07,0,0,RIC-BDI-HASS,ARTS,,,0012e000003A6aoAAC,,0032e000002cJRiAAM,0012e000002ZNYOAA4,0012e000002YmNRAA0,,0012e000002ZGfbAAG,,0052e000000VJB4AAO,
0062e000002HGbvAAG,Closed Lost,Proposal/Application Unsuccessful,Research Contract,Research Contract,RIC-BD&I,2019-05-22T00:22:04.000Z,19/12/19,21/10/19,77470,77470,0,0,RIC-BDI-HASS,ARTS,,,0012e000003A6qcAAC,,0032e000002cLL2AAM,0012e000002ZNYOAA4,0012e000002YlvyAAC,,,,0052e000000VJB4AAO,
0062e000002HGXDAA4,Closed Lost,Customer No Longer Interested,Research Contract,Research Contract,RIC RE&D and BD&I,2016-09-27T04:16:29.000Z,7/10/16,17/10/16,0,,,,,,,,0012e000003A6aPAAS,,,0012e000002ZLgIAAW,,,,,0052e000000VJGwAAO,
0062e000002HGXEAA4,Closed Lost,Customer No Longer Interested,Research Contract,Research Contract,Not supported,2017-12-11T00:53:51.000Z,1/11/19,19/12/17,0,,,,,,,,0012e000003A6aYAAS,,0032e000002cI1oAAE,0012e000002ZmnxAAC,0012e000002YmVtAAK,,,,0052e000000VJGwAAO,
0062e000002HGXFAA4,Closed Lost,Other (Lost),Research Contract,Research Contract,RIC-BD&I,2019-10-14T04:29:58.000Z,1/11/19,14/10/19,0,,,,,,,,0012e000003A6W7AAK,,,0012e000002ZLg7AAG,,,,,0052e000000VJGwAAO,
0062e000002HGXGAA4,Closed Lost,Other (Lost),Research Contract,Research Contract,RIC-BD&I,2019-09-12T03:54:17.000Z,30/11/19,23/9/19,0,0,,,,,,,0012e000003A6pKAAS,,,0012e000002ZLg7AAG,,,0012e000002ZmnxAAC,,0052e000000VJGwAAO,
0062e000002HGXHAA4,Closed Lost,Academic Capacity (Lost),Research Contract,Research Contract,RIC-BD&I,2019-10-29T23:35:48.000Z,1/11/19,16/12/19,0,,,,,,,,0012e000003A6wFAAS,,,0012e000002ZmnzAAC,,,,,0052e000000VJGwAAO,
0062e000002HGXIAA4,Closed Lost,Customer No Longer Interested,Grants,Grants,RIC-BD&I,2019-03-21T03:03:18.000Z,14/6/19,15/5/19,0,0,,,,,,,0012e000003A6wFAAS,,,0012e000002ZLg7AAG,,,0012e000002ZmnzAAC,,0052e000000VJGwAAO,
0062e000002HGXJAA4,Closed Lost,Customer No Longer Interested,Grants,Grants,RIC-BD&I,2019-03-21T03:06:35.000Z,14/6/19,2/7/19,0,0,,,,,,,0012e000003A6wFAAS,,,0012e000002ZLg7AAG,,,0012e000002ZmnzAAC,,0052e000000VJGwAAO,
0062e000002HGXKAA4,Closed Lost,Customer No Longer Interested,Research Contract,Research Contract,RIC-BD&I,2019-10-14T05:48:59.000Z,1/11/19,21/10/19,0,,,,,,,,0012e000003A6G9AAK,,,,,,0012e000002ZmnxAAC,,0052e000000VJGwAAO,
0062e000002HGXLAA4,Closed Lost,Customer No Longer Interested,Consultancy (Non-research),Consultancy (Non-research),Not supported,2017-12-18T00:05:17.000Z,1/11/19,17/1/18,0,,,,,,,,0012e000003A6aXAAS,,,0012e000002ZLg7AAG,,,,,0052e000000VJGwAAO,
0062e000002HGXMAA4,Closed Lost,Other (Lost),Research Contract,Research Contract,RIC-BD&I,2019-10-04T04:41:23.000Z,1/11/19,11/10/19,0,,,,,,,,0012e000003A6agAAC,,,0012e000002Zmo0AAC,,,,,0052e000000VJGwAAO,
0062e000002HGXNAA4,Closed Lost,Other (Lost),Consultancy (Non-research),Consultancy (Non-research),RIC RE&D and BD&I,2016-06-21T01:16:57.000Z,1/11/19,15/8/17,10000,10000,,,,,,,0012e000003A6ayAAC,,0032e000002cMYkAAM,0012e000002ZmnxAAC,0012e000002YmMXAA0,,,,0052e000000VJGwAAO,
0062e000002HGXOAA4,Closed Lost,Customer No Longer Interested,Consultancy (Non-research),Consultancy (Non-research),RIC-BD&I,2019-07-18T02:26:58.000Z,23/8/19,18/7/19,120000,120000,,,,,,,,,0032e000002cMUCAA2,0012e000002ZmnxAAC,0012e000002Zt1PAAS,,,,0052e000000VJGwAAO,
0062e000002HGXPAA4,Closed Lost,Customer No Longer Interested,Research Contract,Research Contract,RIC-BD&I,2019-06-24T23:13:32.000Z,16/8/19,25/6/19,0,,,,,,,,0012e000003A6acAAC,,,0012e000002ZLg7AAG,,,0012e000002ZmnxAAC,,0052e000000VJGwAAO,
0062e000002HGXQAA4,Closed Lost,Other (Lost),Research Contract,Research Contract,RIC-BD&I,2019-08-13T06:24:28.000Z,15/11/19,30/8/19,0,,,,,,,,0012e000003A6eTAAS,,,0012e000002ZmnxAAC,,,,,0052e000000VJGwAAO,
0062e000002HGVUAA4,Closed Lost,Customer No Longer Interested,Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-05-23T06:03:18.000Z,1/11/19,5/6/17,220000,220000,,,,,,,0012e000003A6kaAAC,,,,,,,,0052e000000VJH8AAO,
0062e000002HGVVAA4,Closed Lost,Customer No Longer Interested,Consultancy (Non-research),Consultancy (Non-research),RIC RE&D and BD&I,2016-06-22T06:55:04.000Z,1/11/19,26/7/16,0,,,,,,,,0012e000003A6WfAAK,,,,,,,,0052e000000VJH8AAO,
0062e000002HGVWAA4,Closed Lost,Other (Lost),Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-03-06T03:34:18.000Z,1/11/19,29/3/17,0,,,,,,,,0012e000003A6m6AAC,,,,,,,,0052e000000VJH8AAO,
0062e000002HGVXAA4,Closed Lost,Customer No Longer Interested,Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-11-01T04:49:09.000Z,1/11/19,27/11/17,0,,,,,,,,0012e000003A6m6AAC,,,,,,,,0052e000000VJH8AAO,
0062e000002HGVYAA4,Closed Lost,Customer No Longer Interested,Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-11-01T04:55:52.000Z,1/11/19,27/11/17,0,,,,,,,,0012e000003A6m6AAC,,,,,,,,0052e000000VJH8AAO,
0062e000002HGVZAA4,Closed Lost,Other (Lost),Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-11-17T00:36:14.000Z,1/11/19,18/1/18,0,,,,,,,,0012e000003A6m6AAC,,,0012e000002Zt1RAAS,,,,,0052e000000VJH8AAO,
0062e000002HGVaAAO,Closed Lost,Other (Lost),Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-02-06T01:08:28.000Z,1/11/19,23/2/17,0,,,,,,,,0012e000003A6m6AAC,,,,,,,,0052e000000VJH8AAO,
0062e000002HGVbAAO,Closed Lost,Other (Lost),Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-06-30T00:19:23.000Z,1/11/19,4/7/17,0,,,,,,,,0012e000003A6m6AAC,,,0012e000002Zmo0AAC,,,,,0052e000000VJH8AAO,
0062e000002HGVcAAO,Closed Lost,Customer No Longer Interested,Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-10-21T04:11:30.000Z,1/11/19,21/10/16,0,,,,,,,,0012e000003A6m6AAC,,0032e000002cGITAA2,0012e000002ZNYOAA4,0012e000002YmNRAA0,,0012e000002ZLgJAAW,,0052e000000VJH8AAO,
0062e000002HGTiAAO,Closed Lost,Academic Capacity (Lost),Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC-BD&I,2019-09-06T01:40:39.000Z,30/10/20,3/4/20,100000,100000,,,RIC-BDI-STEM,ABP,,,0012e000003A6y8AAC,,0032e000002cICmAAM,0012e000002ZLgIAAW,,,,,0052e000000VJCIAA4,
0062e000002HGTjAAO,Closed Lost,Academic Capacity (Lost),Research Contract,Research Contract,RIC-BD&I,2019-09-06T00:26:55.000Z,31/12/19,29/11/19,100000,100000,,,,,,,0012e000003A776AAC,,,,,,,,0052e000000VJDvAAO,
0062e000002HGTkAAO,Closed Lost,Customer No Longer Interested,Consultancy (Non-research),Consultancy (Non-research),Not supported,2019-10-01T23:35:24.000Z,31/12/19,4/10/19,100000,100000,,,,,,,0012e000003A7A7AAK,,,,,,,,0052e000000VJDvAAO,
0062e000002HGTlAAO,Closed Lost,Academic Capacity (Lost),Panel,Panel,RIC-BD&I,2019-10-28T22:01:46.000Z,1/11/19,8/11/19,0,,,,,,,,0012e000003A6nRAAS,,,,,,,,0052e000000VJDvAAO,
0062e000002HGTmAAO,Closed Lost,Academic No Longer Interested,Research Contract,Research Contract,RIC-BD&I,2019-08-28T04:52:19.000Z,31/7/20,1/5/20,100000,100000,,,RIC-BDI-MDHS,MDHS,,,0012e000003A6GLAA0,,0032e000002cDhAAAU,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0012e000002Zt1IAAS,,,0052e000000VJEDAA4,
0062e000002HGTnAAO,Closed Lost,Other (Lost),Research Contract,Research Contract,RIC-BD&I,2019-04-09T01:54:08.000Z,6/5/19,29/4/19,0,,,,,,,,0012e000003A6QcAAK,,,0012e000002ZmnzAAC,,,,,0052e000000VJDvAAO,
0062e000002HGToAAO,Closed Lost,Other (Lost),Research Contract,Research Contract,RIC-BD&I,2019-08-20T04:56:16.000Z,30/11/19,29/8/19,0,,,,,,,,0012e000003A6kSAAS,,,,,,,,0052e000000VJDvAAO,
0062e000002HGTpAAO,Closed Lost,Other (Lost),Research Contract,Research Contract,RIC-BD&I,2019-08-22T00:22:10.000Z,30/11/19,28/8/19,0,,,,,,,,0012e000003A6hGAAS,,,,,,,,0052e000000VJDvAAO,
0062e000002HGTqAAO,Closed Lost,Other (Lost),Research Contract,Research Contract,RIC-BD&I,2019-08-22T00:26:42.000Z,30/11/19,30/8/19,100000,100000,,,,,,,0012e000003A6hGAAS,,,,,,,,0052e000000VJDvAAO,
0062e000002HGTrAAO,Closed Lost,Customer No Longer Interested,Research Contract,Research Contract,Not supported,2019-10-15T22:45:27.000Z,1/11/19,29/10/19,0,,,,,,,,0012e000003A6hIAAS,,,,,,,,0052e000000VJDvAAO,
0062e000002HGbwAAG,Closed Lost,On Track,Consultancy (Non-research),Consultancy (Non-research),RIC-BD&I,2019-06-19T23:54:02.000Z,13/1/20,13/1/20,48300,48300,,,RIC-BDI-HASS,ARTS,,,0012e000003A6g7AAC,0032e000002cMNwAAM,0032e000002cMNwAAM,0012e000002ZNYOAA4,0012e000002YmNRAA0,,,,0052e000000VJB4AAO,
0062e000002HGbxAAG,Closed Won,Won,Research Contract,Research Contract,RIC-BD&I,2019-05-07T01:28:11.000Z,31/7/19,3/7/19,8250,8250,8250,8250,RIC-BDI-HASS,ARTS,,,0012e000003A6RdAAK,,0032e000002cFMYAA2,0012e000002ZNYOAA4,0012e000002YmNRAA0,,,,0052e000000VJB4AAO,
0062e000002HGbyAAG,Closed Won,Won,Grants,Grants,RIC-BD&I,2019-09-12T23:30:48.000Z,13/9/19,13/9/19,30376.5,30376.5,30376.5,30376.5,RIC-BDI-HASS,ARTS,,,0012e000003A6EjAAK,,0032e000002cNCrAAM,0012e000002ZNYOAA4,0012e000002YmNRAA0,,,,0052e000000VJB4AAO,
0062e000002HGbzAAG,Closed Won,Won,Grants,Grants,RIC-BD&I,2019-03-28T23:51:13.000Z,31/7/19,15/4/19,50000,50000,50000,50000,RIC-BDI-HASS,ARTS,,,0012e000003A6EjAAK,,0032e000002cFFLAA2,0012e000002ZNYOAA4,0012e000002Z4oNAAS,,,,0052e000000VJB4AAO,
0062e000002HGc0AAG,Closed Won,Won,Research Contract,Research Contract,RIC-BD&I,2019-03-29T00:27:50.000Z,31/12/19,29/3/19,69980,69980,69980,69980,RIC-BDI-HASS,ARTS,,,0012e000003A6oIAAS,,0032e000002cFgVAAU,0012e000002ZNYOAA4,0012e000002YmNRAA0,,,,0052e000000VJB4AAO,
0062e000002HGc1AAG,Closed Won,Won,Consultancy (Non-research),Consultancy (Non-research),RIC RE&D and BD&I,2018-09-17T00:17:35.000Z,31/10/18,28/9/18,13500,13500,13500,13500,RIC-BDI-HASS,ARTS,,,0012e000003A6qQAAS,,0032e000002cGgQAAU,0012e000002ZNYOAA4,0012e000002YmNRAA0,,,,0052e000000VJB4AAO,
0062e000002HGc2AAG,Closed Lost,On Track,Panel,Panel,RIC-BD&I,2019-03-28T22:58:53.000Z,13/1/20,13/1/20,25000,25000,,,RIC-BDI-HASS,ARTS,,,0012e000003A6g7AAC,0032e000002xJUmAAM,0032e000002cMvPAAU,0012e000002ZNYOAA4,0012e000002YmNRAA0,,,,0052e000000VJB4AAO,
0062e000002HGc3AAG,Closed Lost,Other (Lost),Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC-BD&I,2019-05-21T23:55:42.000Z,30/5/20,24/4/20,100000,100000,,,RIC-BDI-HASS,ARTS,B2C/Open,Accredited,0012e000003A6xpAAC,,0032e000002cG6KAAU,0012e000002ZNYOAA4,0012e000002YmNRAA0,,,,0052e000000VJB4AAO,
0062e000002HGc4AAG,Closed Lost,Other (Lost),Research Contract,Research Contract,RIC RE&D and BD&I,2018-04-24T01:07:08.000Z,21/12/18,23/11/18,85400,85400,0,0,RIC-BDI-HASS,ARTS,,,0012e000003A6PuAAK,,0032e000002cLlPAAU,0012e000002ZNYOAA4,0012e000002YlvyAAC,,0012e000002ZLg7AAG,,0052e000000VJB4AAO,
0062e000002HGc5AAG,Closed Won,Won,Research Contract,Research Contract,RIC-BD&I,2018-10-19T02:55:48.000Z,31/1/19,30/1/19,465000,465000,465000,465000,RIC-BDI-HASS,ARTS,,,0012e000003A6QiAAK,,0032e000002cGITAA2,0012e000002ZNYOAA4,0012e000002YmNRAA0,,,,0052e000000VJB4AAO,
0062e000002HGc6AAG,Closed Lost,Other (Lost),Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC RE&D and BD&I,2018-07-04T04:05:40.000Z,16/4/19,17/9/18,0,0,0,0,RIC-BDI-HASS,ARTS,B2B/Custom,Non-accredited,0012e000003A6QoAAK,,0032e000002cFMYAA2,0012e000002ZNYOAA4,0012e000002YmNRAA0,,0012e000002Zmo0AAC,,0052e000000VJB4AAO,
0062e000002HGXRAA4,Closed Lost,Customer No Longer Interested,Panel,Panel,Not supported,2017-12-17T23:41:59.000Z,1/11/19,18/12/17,0,,,,,,,,0012e000003A6EjAAK,,0032e000002cM60AAE,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0012e000002YlXfAAK,,,0052e000000VJGwAAO,
0062e000002HGXSAA4,Closed Lost,Other (Lost),Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-09-19T01:17:51.000Z,1/11/19,17/10/16,0,,,,,,,,0012e000003A6EjAAK,,0032e000002cB6cAAE,0012e000002Zt1RAAS,,,,,0052e000000VJGwAAO,
0062e000002HGXTAA4,Closed Lost,Customer No Longer Interested,Research Contract,Research Contract,RIC-BD&I,2019-10-16T01:22:54.000Z,1/11/19,23/10/19,0,,,,,,,,0012e000003A6rEAAS,,,0012e000002Zmo0AAC,,,,,0052e000000VJGwAAO,
0062e000002HGXUAA4,Closed Lost,,Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC-BD&I,2019-10-21T23:17:51.000Z,22/11/19,16/12/19,0,,,,,,,,0012e000003A6WOAA0,,,,,,,,0052e000000VJGwAAO,
0062e000002HGXVAA4,Closed Lost,Customer No Longer Interested,Research Contract,Research Contract,RIC-BD&I,2019-10-15T00:37:52.000Z,30/1/20,31/10/19,0,,,,,,,,0012e000003A6ahAAC,,,0012e000002ZLgJAAW,,,,,0052e000000VJGwAAO,
0062e000002HGXWAA4,Closed Lost,Customer No Longer Interested,Consultancy (Non-research),Consultancy (Non-research),RIC RE&D and BD&I,2016-05-12T03:24:10.000Z,2/6/16,4/8/16,0,,,,,,,,0012e000003A6qZAAS,,,,,,,,0052e000000VJGwAAO,
0062e000002HGXXAA4,Closed Lost,Customer No Longer Interested,Research Contract,Research Contract,RIC-BD&I,2019-09-04T23:47:57.000Z,1/11/19,1/10/19,0,0,,,,,,,0012e000003A6FbAAK,,,0012e000002ZmnxAAC,,,0012e000002ZLg7AAG,0012e000002ZLgIAAW,0052e000000VJGwAAO,
0062e000002HGXYAA4,Closed Lost,Other (Lost),Research Contract,Research Contract,RIC-BD&I,2019-08-28T03:05:09.000Z,29/11/19,9/9/19,0,0,,,,,,,0012e000003A6aOAAS,,,0012e000002ZLgIAAW,,,0012e000002ZmnxAAC,,0052e000000VJGwAAO,
0062e000002HGXZAA4,Closed Lost,Customer No Longer Interested,Consultancy (Non-research),Consultancy (Non-research),RIC RE&D and BD&I,2016-05-04T02:51:51.000Z,1/11/19,4/8/16,0,,,,,,,,0012e000003A781AAC,,,0012e000002Zmo0AAC,,,,,0052e000000VJGwAAO,
0062e000002HGXaAAO,Closed Lost,Other (Lost),Research Contract,Research Contract,RIC-BD&I,2019-09-06T05:15:12.000Z,1/11/19,12/9/19,0,,,,,,,,0012e000003A6xWAAS,,,0012e000002ZmnzAAC,,,0012e000002ZmnxAAC,,0052e000000VJGwAAO,
0062e000002HGVdAAO,Closed Lost,Other (Lost),Consultancy (Non-research),Consultancy (Non-research),RIC RE&D and BD&I,2017-02-09T00:41:32.000Z,1/11/19,17/2/17,350000,350000,,,,,,,0012e000003A6goAAC,,,0012e000002ZmnxAAC,,,,,0052e000000VJH8AAO,
0062e000002HGVeAAO,Closed Lost,Customer No Longer Interested,Consultancy (Non-research),Consultancy (Non-research),RIC RE&D and BD&I,2017-08-20T23:53:20.000Z,1/11/19,11/9/17,0,,,,,,,,0012e000003A6oeAAC,,,0012e000002Zmo0AAC,,,,,0052e000000VJH8AAO,
0062e000002HGVfAAO,Closed Lost,Other (Lost),Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-11-10T00:30:46.000Z,1/11/19,23/11/16,0,,,,,,,,0012e000003A6VtAAK,,0032e000002cFPBAA2,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0012e000002Zt1JAAS,,,0052e000000VJH8AAO,
0062e000002HGVgAAO,Closed Lost,Other (Lost),Consultancy (Non-research),Consultancy (Non-research),RIC RE&D and BD&I,2017-04-19T04:47:46.000Z,1/11/19,8/5/17,26000,26000,,,,,,,0012e000003A6WSAA0,,,,,,0012e000002ZNYOAA4,0012e000002Zmo0AAC,0052e000000VJH8AAO,
0062e000002HGVhAAO,Closed Lost,Other (Lost),Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-01-27T01:04:13.000Z,1/11/19,6/2/17,0,,,,,,,,0012e000003A6WbAAK,,,,,,,,0052e000000VJH8AAO,
0062e000002HGViAAO,Closed Lost,Customer No Longer Interested,Custom Education (MSPACE Included),Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-09-11T01:27:47.000Z,1/11/19,25/9/17,0,,,,,,,,0012e000003A6lQAAS,,,,,,,,0052e000000VJH8AAO,
0062e000002HGVjAAO,Closed Lost,Other (Lost),Research Contract,Research Contract,RIC RE&D and BD&I,2017-06-15T01:51:43.000Z,1/11/19,26/6/17,0,,,,,,,,0012e000003A6lmAAC,,,,,,,,0052e000000VJH8AAO,
